leftFrenchDoorLeafPart,bottomHeightExternal,1
leftFrenchDoorLeafPart,thickness,1
leftFrenchDoorLeafPart,typeId,0
leftFrenchDoorLeafPart,btmRailShapeId,1
leftFrenchDoorLeafPart,constantSideOnHeightCalculation,1
leftFrenchDoorLeafPart,steppedBottomRailOverlap,1
leftFrenchDoorLeafPart,chamferedBottomRailAngle,1
leftFrenchDoorLeafPart,allowOpen,0
leftFrenchDoorLeafPart,isMasterLeaf,0
topStableDoorLeafPart,width,0
topStableDoorLeafPart,height,0
topStableDoorLeafPart,topHeight,1
topStableDoorLeafPart,leftWidth,1
topStableDoorLeafPart,rightWidth,1
topStableDoorLeafPart,bottomHeight,1
topStableDoorLeafPart,archHeight,0
topStableDoorLeafPart,archHead,0
topStableDoorLeafPart,halfCircle,0
topStableDoorLeafPart,shoulderHeight,0
topStableDoorLeafPart,archRadius,0
topStableDoorLeafPart,isFrameLevelArch,0
topStableDoorLeafPart,archedOuterJamb,0
topStableDoorLeafPart,curvedSashHead,0
topStableDoorLeafPart,curvedFrameHead,0
topStableDoorLeafPart,operationId,0
topStableDoorLeafPart,towDsId,1
topStableDoorLeafPart,towBg,1
topStableDoorLeafPart,toBeReplaced,0
topStableDoorLeafPart,repair,0
topStableDoorLeafPart,specialJoineryDetails,3
topStableDoorLeafPart,specialGlassDetails,3
topStableDoorLeafPart,trickleVentInSashCentrePartNo,1
topStableDoorLeafPart,trickleVentInFrameAtSashCentrePartNo,1
topStableDoorLeafPart,bottomHeightExternal,1
topStableDoorLeafPart,thickness,1
topStableDoorLeafPart,typeId,0
topStableDoorLeafPart,btmRailShapeId,1
topStableDoorLeafPart,constantSideOnHeightCalculation,1
topStableDoorLeafPart,allowOpen,0
topStableDoorLeafPart,isMasterLeaf,0
rightFrenchDoorLeafPart,width,0
rightFrenchDoorLeafPart,height,0
rightFrenchDoorLeafPart,topHeight,1
rightFrenchDoorLeafPart,leftWidth,1
rightFrenchDoorLeafPart,rightWidth,1
rightFrenchDoorLeafPart,bottomHeight,1
rightFrenchDoorLeafPart,bottomHeight,1
rightFrenchDoorLeafPart,archHeight,0
rightFrenchDoorLeafPart,archHead,0
rightFrenchDoorLeafPart,halfCircle,0
rightFrenchDoorLeafPart,shoulderHeight,0
rightFrenchDoorLeafPart,archRadius,0
rightFrenchDoorLeafPart,isFrameLevelArch,0
rightFrenchDoorLeafPart,archedOuterJamb,0
rightFrenchDoorLeafPart,curvedSashHead,0
rightFrenchDoorLeafPart,curvedFrameHead,0
rightFrenchDoorLeafPart,operationId,0
rightFrenchDoorLeafPart,towDsId,1
rightFrenchDoorLeafPart,towBg,1
rightFrenchDoorLeafPart,toBeReplaced,0
rightFrenchDoorLeafPart,repair,0
rightFrenchDoorLeafPart,specialJoineryDetails,3
rightFrenchDoorLeafPart,specialGlassDetails,3
rightFrenchDoorLeafPart,trickleVentInSashCentrePartNo,1
rightFrenchDoorLeafPart,trickleVentInFrameAtSashCentrePartNo,1
rightFrenchDoorLeafPart,bottomHeightExternal,1
rightFrenchDoorLeafPart,thickness,1
rightFrenchDoorLeafPart,typeId,0
rightFrenchDoorLeafPart,btmRailShapeId,1
rightFrenchDoorLeafPart,constantSideOnHeightCalculation,1
rightFrenchDoorLeafPart,steppedBottomRailOverlap,1
rightFrenchDoorLeafPart,chamferedBottomRailAngle,1
rightFrenchDoorLeafPart,allowOpen,0
rightFrenchDoorLeafPart,isMasterLeaf,0
bottomStableDoorLeafPart,width,0
bottomStableDoorLeafPart,height,0
bottomStableDoorLeafPart,topHeight,1
bottomStableDoorLeafPart,leftWidth,1
bottomStableDoorLeafPart,rightWidth,1
bottomStableDoorLeafPart,bottomHeight,1
bottomStableDoorLeafPart,bottomHeight,1
bottomStableDoorLeafPart,archHeight,0
bottomStableDoorLeafPart,archHead,0
bottomStableDoorLeafPart,halfCircle,0
bottomStableDoorLeafPart,shoulderHeight,0
bottomStableDoorLeafPart,archRadius,0
bottomStableDoorLeafPart,isFrameLevelArch,0
bottomStableDoorLeafPart,archedOuterJamb,0
bottomStableDoorLeafPart,curvedSashHead,0
bottomStableDoorLeafPart,curvedFrameHead,0
bottomStableDoorLeafPart,operationId,0
bottomStableDoorLeafPart,towDsId,1
bottomStableDoorLeafPart,towBg,1
bottomStableDoorLeafPart,toBeReplaced,0
bottomStableDoorLeafPart,repair,0
bottomStableDoorLeafPart,specialJoineryDetails,3
bottomStableDoorLeafPart,specialGlassDetails,3
bottomStableDoorLeafPart,bottomHeightExternal,1
bottomStableDoorLeafPart,thickness,1
bottomStableDoorLeafPart,typeId,0
bottomStableDoorLeafPart,btmRailShapeId,1
bottomStableDoorLeafPart,constantSideOnHeightCalculation,1
bottomStableDoorLeafPart,steppedBottomRailOverlap,1
bottomStableDoorLeafPart,chamferedBottomRailAngle,1
bottomStableDoorLeafPart,allowOpen,0
bottomStableDoorLeafPart,isMasterLeaf,0
bottomFloatingTransomCasementSashPart,height,0
bottomFloatingTransomCasementSashPart,topHeight,0
bottomFloatingTransomCasementSashPart,leftWidth,1
bottomFloatingTransomCasementSashPart,rightWidth,1
bottomFloatingTransomCasementSashPart,bottomHeight,1
bottomFloatingTransomCasementSashPart,bottomHeight,1
bottomFloatingTransomCasementSashPart,archHeight,0
bottomFloatingTransomCasementSashPart,archHead,0
bottomFloatingTransomCasementSashPart,halfCircle,0
bottomFloatingTransomCasementSashPart,shoulderHeight,0
bottomFloatingTransomCasementSashPart,archRadius,0
bottomFloatingTransomCasementSashPart,isFrameLevelArch,0
bottomFloatingTransomCasementSashPart,archedOuterJamb,0
bottomFloatingTransomCasementSashPart,curvedSashHead,0
bottomFloatingTransomCasementSashPart,curvedFrameHead,0
bottomFloatingTransomCasementSashPart,operationId,0
bottomFloatingTransomCasementSashPart,towDsId,1
bottomFloatingTransomCasementSashPart,towBg,1
bottomFloatingTransomCasementSashPart,toBeReplaced,0
bottomFloatingTransomCasementSashPart,repair,0
bottomFloatingTransomCasementSashPart,specialJoineryDetails,3
bottomFloatingTransomCasementSashPart,specialGlassDetails,3
bottomFloatingTransomCasementSashPart,bottomHeightExternal,1
bottomFloatingTransomCasementSashPart,thickness,1
bottomFloatingTransomCasementSashPart,typeId,0
bottomFloatingTransomCasementSashPart,btmRailShapeId,1
bottomFloatingTransomCasementSashPart,constantSideOnHeightCalculation,1
bottomFloatingTransomCasementSashPart,stormProofOverlap,1
bottomFloatingTransomCasementSashPart,stormProofLipThickness,1
bottomFloatingTransomCasementSashPart,tiltAndTurnLipThickness,1
bottomFloatingTransomCasementSashPart,tiltAndTurnOverlap,1
bottomFloatingTransomCasementSashPart,steppedBottomRailOverlap,1
bottomFloatingTransomCasementSashPart,chamferedBottomRailAngle,1
bottomFloatingTransomCasementSashPart,hornLength,1
bottomFloatingTransomCasementSashPart,hornTypeShortName,1
bottomFloatingTransomCasementSashPart,isMasterLeaf,0
